datetime,depth,depth_anom_all
2005-09-05,203.0,11.211273792093692
2005-09-06,204.0,12.211273792093692
2005-09-07,205.0,13.211273792093692
2005-09-08,206.0,14.211273792093692
2005-09-09,207.0,15.211273792093692
2005-09-10,207.0,15.211273792093692
2005-09-11,208.0,16.211273792093692
2005-09-12,209.0,17.211273792093692
2005-09-13,208.0,16.211273792093692
2005-09-14,209.0,17.211273792093692
2005-09-15,208.0,16.211273792093692
2005-09-16,209.0,17.211273792093692
2005-09-17,210.0,18.211273792093692
2005-09-18,210.0,18.211273792093692
2005-09-19,210.0,18.211273792093692
2005-09-20,210.0,18.211273792093692
2005-09-21,210.0,18.211273792093692
2005-09-22,210.0,18.211273792093692
2005-09-23,211.0,19.211273792093692
2005-09-24,212.0,20.211273792093692
2005-09-25,212.0,20.211273792093692
2005-09-26,213.0,21.211273792093692
2005-09-27,214.0,22.211273792093692
2005-09-28,214.0,22.211273792093692
2005-09-29,215.0,23.211273792093692
2005-09-30,214.0,22.211273792093692
2005-10-01,215.0,23.211273792093692
2005-10-02,216.0,24.211273792093692
2005-10-03,216.0,24.211273792093692
2005-10-04,215.0,23.211273792093692
2005-10-05,215.0,23.211273792093692
2005-10-06,216.0,24.211273792093692
2005-10-07,215.0,23.211273792093692
2005-10-08,217.0,25.211273792093692
2005-10-09,218.0,26.211273792093692
2005-10-10,217.0,25.211273792093692
2005-10-11,218.0,26.211273792093692
2005-10-12,218.0,26.211273792093692
2005-10-13,219.0,27.211273792093692
2005-10-14,220.0,28.211273792093692
2005-10-15,220.0,28.211273792093692
2005-10-16,219.0,27.211273792093692
2005-10-17,220.0,28.211273792093692
2005-10-18,221.0,29.211273792093692
2005-10-19,221.0,29.211273792093692
2005-10-20,222.0,30.211273792093692
2005-10-21,221.0,29.211273792093692
2005-10-22,223.0,31.211273792093692
2005-10-23,225.0,33.21127379209369
2005-10-24,222.0,30.211273792093692
2005-10-25,222.0,30.211273792093692
2005-10-26,224.0,32.21127379209369
2005-10-27,223.0,31.211273792093692
2005-10-28,224.0,32.21127379209369
2005-10-29,224.0,32.21127379209369
2005-10-30,223.0,31.211273792093692
2005-10-31,223.0,31.211273792093692
2005-11-01,225.0,33.21127379209369
2005-11-02,225.0,33.21127379209369
2005-11-03,225.0,33.21127379209369
2005-11-04,225.0,33.21127379209369
2005-11-05,226.0,34.21127379209369
2005-11-06,226.0,34.21127379209369
2005-11-07,227.0,35.21127379209369
2005-11-08,226.0,34.21127379209369
2005-11-09,230.0,38.21127379209369
2005-11-10,229.0,37.21127379209369
2005-11-11,228.0,36.21127379209369
2005-11-12,228.0,36.21127379209369
2005-11-13,229.0,37.21127379209369
2005-11-14,228.0,36.21127379209369
2005-11-15,229.0,37.21127379209369
2005-11-16,229.0,37.21127379209369
2005-11-17,231.0,39.21127379209369
2005-11-18,231.0,39.21127379209369
2005-11-19,231.0,39.21127379209369
2005-11-20,231.0,39.21127379209369
2005-11-21,231.0,39.21127379209369
2005-11-22,231.0,39.21127379209369
2005-11-23,230.0,38.21127379209369
2005-11-24,228.0,36.21127379209369
2005-11-25,228.0,36.21127379209369
2005-11-26,222.0,30.211273792093692
2005-11-27,213.0,21.211273792093692
2005-11-28,208.0,16.211273792093692
2005-11-29,205.0,13.211273792093692
2005-11-30,203.0,11.211273792093692
2005-12-01,200.0,8.211273792093692
2005-12-02,198.0,6.211273792093692
2005-12-03,198.0,6.211273792093692
2005-12-04,197.0,5.211273792093692
2005-12-05,196.0,4.211273792093692
2005-12-06,194.0,2.2112737920936922
2005-12-07,194.0,2.2112737920936922
2005-12-08,193.0,1.2112737920936922
2005-12-09,193.0,1.2112737920936922
2005-12-10,191.0,-0.7887262079063078
2005-12-11,190.0,-1.7887262079063078
2005-12-12,190.0,-1.7887262079063078
2005-12-13,189.0,-2.7887262079063078
2005-12-14,190.0,-1.7887262079063078
2005-12-15,188.0,-3.7887262079063078
2005-12-16,190.0,-1.7887262079063078
2005-12-17,189.0,-2.7887262079063078
2005-12-18,190.0,-1.7887262079063078
2005-12-19,190.0,-1.7887262079063078
2005-12-20,190.0,-1.7887262079063078
2005-12-21,190.0,-1.7887262079063078
2005-12-22,189.0,-2.7887262079063078
2005-12-23,189.0,-2.7887262079063078
2005-12-24,189.0,-2.7887262079063078
2005-12-25,189.0,-2.7887262079063078
2005-12-26,187.0,-4.788726207906308
2005-12-27,188.0,-3.7887262079063078
2005-12-28,188.0,-3.7887262079063078
2005-12-29,188.0,-3.7887262079063078
2005-12-30,187.0,-4.788726207906308
2005-12-31,188.0,-3.7887262079063078
2006-01-01,189.0,-2.7887262079063078
2006-01-02,190.0,-1.7887262079063078
2006-01-03,190.0,-1.7887262079063078
2006-01-04,189.0,-2.7887262079063078
2006-01-05,187.0,-4.788726207906308
2006-01-06,189.0,-2.7887262079063078
2006-01-07,189.0,-2.7887262079063078
2006-01-08,189.0,-2.7887262079063078
2006-01-09,189.0,-2.7887262079063078
2006-01-10,189.0,-2.7887262079063078
2006-01-11,189.0,-2.7887262079063078
2006-01-12,189.0,-2.7887262079063078
2006-01-13,189.0,-2.7887262079063078
2006-01-14,189.0,-2.7887262079063078
2006-01-15,189.0,-2.7887262079063078
2006-01-16,189.0,-2.7887262079063078
2006-01-17,189.0,-2.7887262079063078
2006-01-18,192.0,0.21127379209369224
2006-01-19,192.0,0.21127379209369224
2006-01-20,191.0,-0.7887262079063078
2006-01-21,192.0,0.21127379209369224
2006-01-22,194.0,2.2112737920936922
2006-01-23,193.0,1.2112737920936922
2006-01-24,193.0,1.2112737920936922
2006-01-25,193.0,1.2112737920936922
2006-01-26,193.0,1.2112737920936922
2006-01-27,194.0,2.2112737920936922
2006-01-28,194.0,2.2112737920936922
2006-01-29,194.0,2.2112737920936922
2006-01-30,195.0,3.2112737920936922
2006-01-31,195.0,3.2112737920936922
2006-02-01,195.0,3.2112737920936922
2006-02-02,196.0,4.211273792093692
2006-02-03,196.0,4.211273792093692
2006-02-04,197.0,5.211273792093692
2006-02-05,197.0,5.211273792093692
2006-02-06,197.0,5.211273792093692
2006-02-07,197.0,5.211273792093692
2006-02-08,196.0,4.211273792093692
2006-02-09,196.0,4.211273792093692
2006-02-10,198.0,6.211273792093692
2006-02-11,199.0,7.211273792093692
2006-02-12,200.0,8.211273792093692
2006-02-13,200.0,8.211273792093692
2006-02-14,200.0,8.211273792093692
2006-02-15,198.0,6.211273792093692
2006-02-16,198.0,6.211273792093692
2006-02-17,198.0,6.211273792093692
2006-02-18,197.0,5.211273792093692
2006-02-19,197.0,5.211273792093692
2006-02-20,197.0,5.211273792093692
2006-02-21,196.0,4.211273792093692
2006-02-22,197.0,5.211273792093692
2006-02-23,196.0,4.211273792093692
2006-02-24,196.0,4.211273792093692
2006-02-25,195.0,3.2112737920936922
2006-02-26,195.0,3.2112737920936922
2006-02-27,195.0,3.2112737920936922
2006-02-28,193.0,1.2112737920936922
2006-03-01,194.0,2.2112737920936922
2006-03-02,194.0,2.2112737920936922
2006-03-03,193.0,1.2112737920936922
2006-03-04,193.0,1.2112737920936922
2006-03-05,193.0,1.2112737920936922
2006-03-06,193.0,1.2112737920936922
2006-03-07,193.0,1.2112737920936922
2006-03-08,191.0,-0.7887262079063078
2006-03-09,191.0,-0.7887262079063078
2006-03-10,190.0,-1.7887262079063078
2006-03-11,188.0,-3.7887262079063078
2006-03-12,188.0,-3.7887262079063078
2006-03-13,186.0,-5.788726207906308
2006-03-14,185.0,-6.788726207906308
2006-03-15,184.0,-7.788726207906308
2006-03-16,183.0,-8.788726207906308
2006-03-17,182.0,-9.788726207906308
2006-03-18,182.0,-9.788726207906308
2006-03-19,181.0,-10.788726207906308
2006-03-20,181.0,-10.788726207906308
2006-03-21,181.0,-10.788726207906308
2006-03-22,181.0,-10.788726207906308
2006-03-23,181.0,-10.788726207906308
2006-03-24,181.0,-10.788726207906308
2006-03-25,182.0,-9.788726207906308
2006-03-26,182.0,-9.788726207906308
2006-03-27,181.0,-10.788726207906308
2006-03-28,182.0,-9.788726207906308
2006-03-29,181.0,-10.788726207906308
2006-03-30,180.0,-11.788726207906308
2006-03-31,180.0,-11.788726207906308
2006-04-01,179.0,-12.788726207906308
2006-04-02,178.0,-13.788726207906308
2006-04-03,178.0,-13.788726207906308
2006-04-04,178.0,-13.788726207906308
2006-04-05,177.0,-14.788726207906308
2006-04-06,177.0,-14.788726207906308
2006-04-07,177.0,-14.788726207906308
2006-04-08,175.0,-16.788726207906308
2006-04-09,176.0,-15.788726207906308
2006-04-10,176.0,-15.788726207906308
2006-04-11,177.0,-14.788726207906308
2006-04-12,176.0,-15.788726207906308
2006-04-13,176.0,-15.788726207906308
2006-04-14,176.0,-15.788726207906308
2006-04-15,177.0,-14.788726207906308
2006-04-16,176.0,-15.788726207906308
2006-04-17,177.0,-14.788726207906308
2006-04-18,177.0,-14.788726207906308
2006-04-19,177.0,-14.788726207906308
2006-04-20,178.0,-13.788726207906308
2006-04-21,178.0,-13.788726207906308
2006-04-22,178.0,-13.788726207906308
2006-04-23,178.0,-13.788726207906308
2006-04-24,179.0,-12.788726207906308
2006-04-25,179.0,-12.788726207906308
2006-04-26,181.0,-10.788726207906308
2006-04-27,181.0,-10.788726207906308
2006-04-28,181.0,-10.788726207906308
2006-04-29,181.0,-10.788726207906308
2006-04-30,182.0,-9.788726207906308
2006-05-01,182.0,-9.788726207906308
2006-05-02,184.0,-7.788726207906308
2006-05-03,184.0,-7.788726207906308
2006-05-04,185.0,-6.788726207906308
2006-05-05,187.0,-4.788726207906308
2006-05-06,187.0,-4.788726207906308
2006-05-07,188.0,-3.7887262079063078
2006-05-08,189.0,-2.7887262079063078
2006-05-09,190.0,-1.7887262079063078
2006-05-10,190.0,-1.7887262079063078
2006-05-11,191.0,-0.7887262079063078
2006-05-12,192.0,0.21127379209369224
2006-05-13,193.0,1.2112737920936922
2006-05-14,194.0,2.2112737920936922
2006-05-15,195.0,3.2112737920936922
2006-05-16,195.0,3.2112737920936922
2006-05-17,197.0,5.211273792093692
2006-05-18,197.0,5.211273792093692
2006-05-19,197.0,5.211273792093692
2006-05-20,196.0,4.211273792093692
2006-05-21,197.0,5.211273792093692
2006-05-22,197.0,5.211273792093692
2006-05-23,198.0,6.211273792093692
2006-05-24,199.0,7.211273792093692
2006-05-25,199.0,7.211273792093692
2006-05-26,198.0,6.211273792093692
2006-05-27,199.0,7.211273792093692
2006-05-28,198.0,6.211273792093692
2006-05-29,197.0,5.211273792093692
2006-05-30,197.0,5.211273792093692
2006-05-31,198.0,6.211273792093692
2006-06-01,198.0,6.211273792093692
2006-06-02,198.0,6.211273792093692
2006-06-03,198.0,6.211273792093692
2006-06-04,198.0,6.211273792093692
2006-06-05,199.0,7.211273792093692
2006-06-06,200.0,8.211273792093692
2006-06-07,200.0,8.211273792093692
2006-06-08,200.0,8.211273792093692
2006-06-09,201.0,9.211273792093692
2006-06-10,202.0,10.211273792093692
2006-06-11,203.0,11.211273792093692
2006-06-12,203.0,11.211273792093692
2006-06-13,204.0,12.211273792093692
2006-06-14,204.0,12.211273792093692
2006-06-15,204.0,12.211273792093692
2006-06-16,205.0,13.211273792093692
2006-06-17,206.0,14.211273792093692
2006-06-18,205.0,13.211273792093692
2006-06-19,205.0,13.211273792093692
2006-06-20,206.0,14.211273792093692
2006-06-21,207.0,15.211273792093692
2006-06-22,208.0,16.211273792093692
2006-06-23,209.0,17.211273792093692
2006-06-24,209.0,17.211273792093692
2006-06-25,209.0,17.211273792093692
2006-06-26,210.0,18.211273792093692
2006-06-27,211.0,19.211273792093692
2006-06-28,211.0,19.211273792093692
2006-06-29,211.0,19.211273792093692
2006-06-30,212.0,20.211273792093692
2006-07-01,213.0,21.211273792093692
2006-07-02,213.0,21.211273792093692
2006-07-03,213.0,21.211273792093692
2006-07-04,214.0,22.211273792093692
2006-07-05,215.0,23.211273792093692
2006-07-06,215.0,23.211273792093692
2006-07-07,216.0,24.211273792093692
2006-07-08,216.0,24.211273792093692
2006-07-09,217.0,25.211273792093692
2006-07-10,218.0,26.211273792093692
2006-07-11,218.0,26.211273792093692
2006-07-12,219.0,27.211273792093692
2006-07-13,219.0,27.211273792093692
2006-07-14,220.0,28.211273792093692
2006-07-15,221.0,29.211273792093692
2006-07-16,221.0,29.211273792093692
2006-07-17,222.0,30.211273792093692
2006-07-18,223.0,31.211273792093692
2006-07-19,224.0,32.21127379209369
2006-07-20,224.0,32.21127379209369
2006-07-21,225.0,33.21127379209369
2006-07-22,226.0,34.21127379209369
2006-07-23,227.0,35.21127379209369
2006-07-24,228.0,36.21127379209369
2006-07-25,228.0,36.21127379209369
2006-07-26,229.0,37.21127379209369
2006-07-27,230.0,38.21127379209369
2006-07-28,230.0,38.21127379209369
2006-07-29,230.0,38.21127379209369
2006-07-30,231.0,39.21127379209369
2006-07-31,232.0,40.21127379209369
2006-08-01,231.0,39.21127379209369
2006-08-02,231.0,39.21127379209369
2006-08-03,231.0,39.21127379209369
2006-08-04,231.0,39.21127379209369
2006-08-05,231.0,39.21127379209369
2006-08-06,231.0,39.21127379209369
2006-08-07,231.0,39.21127379209369
2006-08-08,232.0,40.21127379209369
2006-08-09,232.0,40.21127379209369
2006-08-10,232.0,40.21127379209369
2006-08-11,232.0,40.21127379209369
2006-08-12,232.0,40.21127379209369
2006-08-13,232.0,40.21127379209369
2006-08-14,233.0,41.21127379209369
2006-08-15,233.0,41.21127379209369
2006-08-16,233.0,41.21127379209369
2006-08-17,233.0,41.21127379209369
2006-08-18,233.0,41.21127379209369
2006-08-19,234.0,42.21127379209369
2006-08-20,234.0,42.21127379209369
2006-08-21,234.0,42.21127379209369
2006-08-22,234.0,42.21127379209369
2006-08-23,234.0,42.21127379209369
2006-08-24,233.0,41.21127379209369
2006-08-25,233.0,41.21127379209369
2006-08-26,233.0,41.21127379209369
2006-08-27,233.0,41.21127379209369
2006-08-28,231.0,39.21127379209369
2006-08-29,230.0,38.21127379209369
2006-08-30,228.0,36.21127379209369
2006-08-31,225.0,33.21127379209369
2006-09-01,221.0,29.211273792093692
2006-09-02,218.0,26.211273792093692
2006-09-03,216.0,24.211273792093692
2006-09-04,216.0,24.211273792093692
2006-09-05,215.0,23.211273792093692
2006-09-06,214.0,22.211273792093692
2006-09-07,214.0,22.211273792093692
2006-09-08,214.0,22.211273792093692
2006-09-09,214.0,22.211273792093692
2006-09-10,213.0,21.211273792093692
2006-09-11,213.0,21.211273792093692
2006-09-12,214.0,22.211273792093692
2006-09-13,214.0,22.211273792093692
2006-09-14,214.0,22.211273792093692
2006-09-15,215.0,23.211273792093692
2006-09-16,216.0,24.211273792093692
2006-09-17,216.0,24.211273792093692
2006-09-18,218.0,26.211273792093692
2006-09-19,218.0,26.211273792093692
2006-09-20,220.0,28.211273792093692
2006-09-21,220.0,28.211273792093692
2006-09-22,221.0,29.211273792093692
2006-09-23,221.0,29.211273792093692
2006-09-24,222.0,30.211273792093692
2006-09-25,223.0,31.211273792093692
2006-09-26,225.0,33.21127379209369
2006-09-27,226.0,34.21127379209369
2006-09-28,226.0,34.21127379209369
2006-09-29,227.0,35.21127379209369
2006-09-30,228.0,36.21127379209369
2006-10-01,229.0,37.21127379209369
2006-10-02,228.0,36.21127379209369
2006-10-03,229.0,37.21127379209369
2006-10-04,231.0,39.21127379209369
2006-10-05,232.0,40.21127379209369
2006-10-06,232.0,40.21127379209369
2006-10-07,232.0,40.21127379209369
2006-10-08,233.0,41.21127379209369
2006-10-09,233.0,41.21127379209369
2006-10-10,234.0,42.21127379209369
2006-10-11,234.0,42.21127379209369
2006-10-12,235.0,43.21127379209369
2006-10-13,235.0,43.21127379209369
2006-10-14,235.0,43.21127379209369
2006-10-15,235.0,43.21127379209369
2006-10-16,236.0,44.21127379209369
2006-10-17,236.0,44.21127379209369
2006-10-18,235.0,43.21127379209369
2006-10-19,236.0,44.21127379209369
2006-10-20,236.0,44.21127379209369
2006-10-21,236.0,44.21127379209369
2006-10-22,236.0,44.21127379209369
2006-10-23,236.0,44.21127379209369
2006-10-24,236.0,44.21127379209369
2006-10-25,237.0,45.21127379209369
2006-10-26,237.0,45.21127379209369
2006-10-27,239.0,47.21127379209369
2006-10-28,239.0,47.21127379209369
2006-10-29,239.0,47.21127379209369
2006-10-30,239.0,47.21127379209369
2006-10-31,238.0,46.21127379209369
2006-11-01,240.0,48.21127379209369
2006-11-02,240.0,48.21127379209369
2006-11-03,240.0,48.21127379209369
2006-11-04,240.0,48.21127379209369
2006-11-05,240.0,48.21127379209369
2006-11-06,240.0,48.21127379209369
2006-11-07,241.0,49.21127379209369
2006-11-08,241.0,49.21127379209369
2006-11-09,241.0,49.21127379209369
2006-11-10,241.0,49.21127379209369
2006-11-11,240.0,48.21127379209369
2006-11-12,241.0,49.21127379209369
2006-11-13,240.0,48.21127379209369
2006-11-14,241.0,49.21127379209369
2006-11-15,240.0,48.21127379209369
2006-11-16,240.0,48.21127379209369
2006-11-17,240.0,48.21127379209369
2006-11-18,240.0,48.21127379209369
2006-11-19,239.0,47.21127379209369
2006-11-20,238.0,46.21127379209369
2006-11-21,237.0,45.21127379209369
2006-11-22,237.0,45.21127379209369
2006-11-23,235.0,43.21127379209369
2006-11-24,234.0,42.21127379209369
2006-11-25,232.0,40.21127379209369
2006-11-26,231.0,39.21127379209369
2006-11-27,229.0,37.21127379209369
2006-11-28,227.0,35.21127379209369
2006-11-29,226.0,34.21127379209369
2006-11-30,225.0,33.21127379209369
2006-12-01,223.0,31.211273792093692
2006-12-02,222.0,30.211273792093692
2006-12-03,221.0,29.211273792093692
2006-12-04,221.0,29.211273792093692
2006-12-05,219.0,27.211273792093692
2006-12-06,220.0,28.211273792093692
2006-12-07,218.0,26.211273792093692
2006-12-08,216.0,24.211273792093692
2006-12-09,217.0,25.211273792093692
2006-12-10,216.0,24.211273792093692
2006-12-11,212.0,20.211273792093692
2006-12-12,211.0,19.211273792093692
2006-12-13,209.0,17.211273792093692
2006-12-14,207.0,15.211273792093692
2006-12-15,206.0,14.211273792093692
2006-12-16,204.0,12.211273792093692
2006-12-17,203.0,11.211273792093692
2006-12-18,202.0,10.211273792093692
2006-12-19,202.0,10.211273792093692
2006-12-20,201.0,9.211273792093692
2006-12-21,200.0,8.211273792093692
2006-12-22,200.0,8.211273792093692
2006-12-23,200.0,8.211273792093692
2006-12-24,199.0,7.211273792093692
2006-12-25,199.0,7.211273792093692
2006-12-26,199.0,7.211273792093692
2006-12-27,199.0,7.211273792093692
2006-12-28,199.0,7.211273792093692
2006-12-29,198.0,6.211273792093692
2006-12-30,198.0,6.211273792093692
2006-12-31,199.0,7.211273792093692
2007-01-01,198.0,6.211273792093692
2007-01-02,198.0,6.211273792093692
2007-01-03,198.0,6.211273792093692
2007-01-04,195.0,3.2112737920936922
2007-01-05,196.0,4.211273792093692
2007-01-06,195.0,3.2112737920936922
2007-01-07,194.0,2.2112737920936922
2007-01-08,192.0,0.21127379209369224
2007-01-09,192.0,0.21127379209369224
2007-01-10,190.0,-1.7887262079063078
2007-01-11,187.0,-4.788726207906308
2007-01-12,187.0,-4.788726207906308
2007-01-13,186.0,-5.788726207906308
2007-01-14,186.0,-5.788726207906308
2007-01-15,184.0,-7.788726207906308
2007-01-16,183.0,-8.788726207906308
2007-01-17,182.0,-9.788726207906308
2007-01-18,178.0,-13.788726207906308
2007-01-19,176.0,-15.788726207906308
2007-01-20,170.0,-21.788726207906308
2007-01-21,167.0,-24.788726207906308
2007-01-22,164.0,-27.788726207906308
2007-01-23,161.0,-30.788726207906308
2007-01-24,160.0,-31.788726207906308
2007-01-25,159.0,-32.78872620790631
2007-01-26,159.0,-32.78872620790631
2007-01-27,159.0,-32.78872620790631
2007-01-28,157.0,-34.78872620790631
2007-01-29,158.0,-33.78872620790631
2007-01-30,157.0,-34.78872620790631
2007-01-31,157.0,-34.78872620790631
2007-02-01,158.0,-33.78872620790631
2007-02-02,158.0,-33.78872620790631
2007-02-03,159.0,-32.78872620790631
2007-02-04,159.0,-32.78872620790631
2007-02-05,158.0,-33.78872620790631
2007-02-06,157.0,-34.78872620790631
2007-02-07,158.0,-33.78872620790631
2007-02-08,155.0,-36.78872620790631
2007-02-09,159.0,-32.78872620790631
2007-02-10,159.0,-32.78872620790631
2007-02-11,157.0,-34.78872620790631
2007-02-12,155.0,-36.78872620790631
2007-02-13,156.0,-35.78872620790631
2007-02-14,153.0,-38.78872620790631
2007-02-15,154.0,-37.78872620790631
2007-02-16,152.0,-39.78872620790631
2007-02-17,151.0,-40.78872620790631
2007-02-18,150.0,-41.78872620790631
2007-02-19,150.0,-41.78872620790631
2007-02-20,150.0,-41.78872620790631
2007-02-21,150.0,-41.78872620790631
2007-02-22,150.0,-41.78872620790631
2007-02-23,149.0,-42.78872620790631
2007-02-24,149.0,-42.78872620790631
2007-02-25,148.0,-43.78872620790631
2007-02-26,149.0,-42.78872620790631
2007-02-27,148.0,-43.78872620790631
2007-02-28,145.0,-46.78872620790631
2007-03-01,143.0,-48.78872620790631
2007-03-02,141.0,-50.78872620790631
2007-03-03,139.0,-52.78872620790631
2007-03-04,136.0,-55.78872620790631
2007-03-05,134.0,-57.78872620790631
2007-03-06,131.0,-60.78872620790631
2007-03-07,127.0,-64.78872620790631
2007-03-08,126.0,-65.78872620790631
2007-03-09,123.0,-68.78872620790631
2007-03-10,123.0,-68.78872620790631
2007-03-11,122.0,-69.78872620790631
2007-03-12,122.0,-69.78872620790631
2007-03-13,123.0,-68.78872620790631
2007-03-14,124.0,-67.78872620790631
2007-03-15,125.0,-66.78872620790631
2007-03-16,125.0,-66.78872620790631
2007-03-17,124.0,-67.78872620790631
2007-03-18,122.0,-69.78872620790631
2007-03-19,122.0,-69.78872620790631
2007-03-20,124.0,-67.78872620790631
2007-03-21,124.0,-67.78872620790631
2007-03-22,125.0,-66.78872620790631
2007-03-23,126.0,-65.78872620790631
2007-03-24,127.0,-64.78872620790631
2007-03-25,129.0,-62.78872620790631
2007-03-26,130.0,-61.78872620790631
2007-03-27,131.0,-60.78872620790631
2007-03-28,132.0,-59.78872620790631
2007-03-29,133.0,-58.78872620790631
2007-03-30,134.0,-57.78872620790631
2007-03-31,136.0,-55.78872620790631
2007-04-01,138.0,-53.78872620790631
2007-04-02,139.0,-52.78872620790631
2007-04-03,138.0,-53.78872620790631
2007-04-04,140.0,-51.78872620790631
2007-04-05,142.0,-49.78872620790631
2007-04-06,142.0,-49.78872620790631
2007-04-07,144.0,-47.78872620790631
2007-04-08,145.0,-46.78872620790631
2007-04-09,145.0,-46.78872620790631
2007-04-10,146.0,-45.78872620790631
2007-04-11,148.0,-43.78872620790631
2007-04-12,148.0,-43.78872620790631
2007-04-13,149.0,-42.78872620790631
2007-04-14,150.0,-41.78872620790631
2007-04-15,151.0,-40.78872620790631
2007-04-16,152.0,-39.78872620790631
2007-04-17,152.0,-39.78872620790631
2007-04-18,154.0,-37.78872620790631
2007-04-19,154.0,-37.78872620790631
2007-04-20,155.0,-36.78872620790631
2007-04-21,156.0,-35.78872620790631
2007-04-22,156.0,-35.78872620790631
2007-04-23,158.0,-33.78872620790631
2007-04-24,158.0,-33.78872620790631
2007-04-25,159.0,-32.78872620790631
2007-04-26,160.0,-31.788726207906308
2007-04-27,161.0,-30.788726207906308
2007-04-28,162.0,-29.788726207906308
2007-04-29,162.0,-29.788726207906308
2007-04-30,163.0,-28.788726207906308
2007-05-01,164.0,-27.788726207906308
2007-05-02,164.0,-27.788726207906308
2007-05-03,165.0,-26.788726207906308
2007-05-04,166.0,-25.788726207906308
2007-05-05,167.0,-24.788726207906308
2007-05-06,168.0,-23.788726207906308
2007-05-07,168.0,-23.788726207906308
2007-05-08,167.0,-24.788726207906308
2007-05-09,168.0,-23.788726207906308
2007-05-10,168.0,-23.788726207906308
2007-05-11,167.0,-24.788726207906308
2007-05-12,162.0,-29.788726207906308
2007-05-13,158.0,-33.78872620790631
2007-05-14,157.0,-34.78872620790631
2007-05-15,158.0,-33.78872620790631
2007-05-16,156.0,-35.78872620790631
2007-05-17,155.0,-36.78872620790631
2007-05-18,154.0,-37.78872620790631
2007-05-19,154.0,-37.78872620790631
2007-05-20,153.0,-38.78872620790631
2007-05-21,154.0,-37.78872620790631
2007-05-22,154.0,-37.78872620790631
2007-05-23,155.0,-36.78872620790631
2007-05-24,155.0,-36.78872620790631
2007-05-25,155.0,-36.78872620790631
2007-05-26,156.0,-35.78872620790631
2007-05-27,157.0,-34.78872620790631
2007-05-28,158.0,-33.78872620790631
2007-05-29,160.0,-31.788726207906308
2007-05-30,161.0,-30.788726207906308
2007-05-31,162.0,-29.788726207906308
2007-06-01,165.0,-26.788726207906308
2007-06-02,167.0,-24.788726207906308
2007-06-03,167.0,-24.788726207906308
2007-06-04,168.0,-23.788726207906308
2007-06-05,169.0,-22.788726207906308
2007-06-06,169.0,-22.788726207906308
2007-06-07,169.0,-22.788726207906308
2007-06-08,171.0,-20.788726207906308
2007-06-09,172.0,-19.788726207906308
2007-06-10,172.0,-19.788726207906308
2007-06-11,172.0,-19.788726207906308
2007-06-12,173.0,-18.788726207906308
2007-06-13,173.0,-18.788726207906308
2007-06-14,174.0,-17.788726207906308
2007-06-15,174.0,-17.788726207906308
2007-06-16,175.0,-16.788726207906308
2007-06-17,176.0,-15.788726207906308
2007-06-18,177.0,-14.788726207906308
2007-06-19,176.0,-15.788726207906308
2007-06-20,177.0,-14.788726207906308
2007-06-21,177.0,-14.788726207906308
2007-06-22,177.0,-14.788726207906308
2007-06-23,178.0,-13.788726207906308
2007-06-24,179.0,-12.788726207906308
2007-06-25,178.0,-13.788726207906308
2007-06-26,179.0,-12.788726207906308
2007-06-27,180.0,-11.788726207906308
2007-06-28,181.0,-10.788726207906308
2007-06-29,181.0,-10.788726207906308
2007-06-30,182.0,-9.788726207906308
2007-07-01,181.0,-10.788726207906308
2007-07-02,181.0,-10.788726207906308
2007-07-03,182.0,-9.788726207906308
2007-07-04,182.0,-9.788726207906308
2007-07-05,180.0,-11.788726207906308
2007-07-06,175.0,-16.788726207906308
2007-07-07,173.0,-18.788726207906308
2007-07-08,171.0,-20.788726207906308
2007-07-09,169.0,-22.788726207906308
2007-07-10,170.0,-21.788726207906308
2007-07-11,169.0,-22.788726207906308
2007-07-12,170.0,-21.788726207906308
2007-07-13,171.0,-20.788726207906308
2007-07-14,171.0,-20.788726207906308
2007-07-15,171.0,-20.788726207906308
2007-07-16,172.0,-19.788726207906308
2007-07-17,174.0,-17.788726207906308
2007-07-18,175.0,-16.788726207906308
2007-07-19,176.0,-15.788726207906308
2007-07-20,176.0,-15.788726207906308
2007-07-21,177.0,-14.788726207906308
2007-07-22,175.0,-16.788726207906308
2007-07-23,173.0,-18.788726207906308
2007-07-24,174.0,-17.788726207906308
2007-07-25,175.0,-16.788726207906308
2007-07-26,174.0,-17.788726207906308
2007-07-27,174.0,-17.788726207906308
2007-07-28,173.0,-18.788726207906308
2007-07-29,171.0,-20.788726207906308
2007-07-30,170.0,-21.788726207906308
2007-07-31,168.0,-23.788726207906308
2007-08-01,166.0,-25.788726207906308
2007-08-02,164.0,-27.788726207906308
2007-08-03,166.0,-25.788726207906308
2007-08-04,167.0,-24.788726207906308
2007-08-05,166.0,-25.788726207906308
2007-08-06,166.0,-25.788726207906308
2007-08-07,168.0,-23.788726207906308
2007-08-08,168.0,-23.788726207906308
2007-08-09,169.0,-22.788726207906308
2007-08-10,170.0,-21.788726207906308
2007-08-11,171.0,-20.788726207906308
2007-08-12,172.0,-19.788726207906308
2007-08-13,173.0,-18.788726207906308
2007-08-14,174.0,-17.788726207906308
2007-08-15,174.0,-17.788726207906308
2007-08-16,177.0,-14.788726207906308
2007-08-17,178.0,-13.788726207906308
2007-08-18,178.0,-13.788726207906308
2007-08-19,179.0,-12.788726207906308
